result_schema_version,generated_at_utc,git_commit,git_dirty,project,mode,status,reason,run_dir,loc_c,c_function_count,c_parameter_count,c_pointer_parameter_count,c_pointer_parameter_density,c_cyclomatic_complexity_total,c_cyclomatic_complexity_average,unsupported_function_count,unsupported_construct_count,unsupported_constructs,analysis_backend,analysis_backend_reason,primary_function,primary_expected_eligibility,primary_plan_status,primary_eligible,primary_fully_safe_accepted,primary_outcome,target_functions,target_count,target_fully_safe_accepted_units,target_acceptance_rate,target_outcomes,total_units,eligible_units,candidate_safe_units,synthesis_supported_units,generated_units,compile_success_units,policy_safe_units,behaviorally_validated_units,fully_safe_accepted_units,fully_safe_translation_unit_acceptance_rate,eligibility_counts,candidate_decision_counts,synthesis_support_counts,role_outcome_counts,complete_project_policy_safe,complete_project_behaviorally_validated,idiom_success_counts,failure_categories,loc_rust_baseline,loc_rust_safemap,c2rust_compile,safemap_compile,c2rust_tests,safemap_tests,safemap_cargo_check_status,safemap_cargo_check_reason,safemap_cargo_test_status,safemap_cargo_test_reason,safemap_clippy_status,safemap_clippy_reason,safemap_differential_status,safemap_differential_reason,c_sanitizer_status,c_sanitizer_reason,validation_status_counts,c2rust_unsafe_blocks,safemap_unsafe_blocks,c2rust_raw_pointers,safemap_raw_pointers,clippy_warnings,miri_status,miri_reason,miri_passed,miri_failed,miri_diagnostics,differential_pass_rate,repair_attempts,llm_calls,llm_input_tokens,llm_output_tokens
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,buffer_metrics,safemap_without_idiom_plans,no_supported_synthesis,No output remained when the idiom plans component was disabled.,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_idiom_plans/.safemap/runs/20260728T025732Z-buffer_metrics-957e4bd5,28,4,6,3,0.5,8,2.0,0,0,{},libclang,,,,,,,not_declared,"add_offset,max_value,sum_values",3,0,0.0,"{""safe_translatable_with_api_change"": 3}",4,4,4,0,0,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""not_implemented"": 4}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,{},{},0,0,,,,,,,,,,,,,,,{},,,,,,,,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,buffer_metrics,safemap_without_validation_feedback,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_validation_feedback/.safemap/runs/20260728T025732Z-buffer_metrics-6b7b0c15,28,4,6,3,0.5,8,2.0,0,0,{},libclang,,,,,,,not_declared,"add_offset,max_value,sum_values",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""pointer_length_array"": {""accepted"": 3, ""planned"": 3}}",{},0,15,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,config_options,safemap_deterministic,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_deterministic/.safemap/runs/20260728T025733Z-config_options-c667dedc,22,4,3,2,0.667,6,1.5,0,0,{},libclang,,,,,,,not_declared,"is_enabled,read_or_zero,read_required",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""boolean_int"": {""accepted"": 1, ""planned"": 1}, ""error_code_return"": {""accepted"": 1, ""planned"": 1}, ""nullable_pointer"": {""accepted"": 2, ""planned"": 2}}",{},0,19,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,config_options,safemap_without_pointer_roles,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_pointer_roles/.safemap/runs/20260728T025734Z-config_options-b100f726,22,4,3,2,0.667,6,1.5,0,0,{},libclang,,,,,,,not_declared,"is_enabled,read_or_zero,read_required",3,0,0.0,"{""not_accepted"": 3}",4,4,4,3,3,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""boolean_int"": {""accepted"": 0, ""planned"": 1}, ""error_code_return"": {""accepted"": 0, ""planned"": 1}, ""nullable_pointer"": {""accepted"": 0, ""planned"": 2}}","{""validation_failed"": 3}",0,13,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,config_options,safemap_without_safe_signatures,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_safe_signatures/.safemap/runs/20260728T025735Z-config_options-1ada3b15,22,4,3,2,0.667,6,1.5,0,0,{},libclang,,,,,,,not_declared,"is_enabled,read_or_zero,read_required",3,0,0.0,"{""not_accepted"": 3}",4,4,4,3,3,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""boolean_int"": {""accepted"": 0, ""planned"": 1}, ""error_code_return"": {""accepted"": 0, ""planned"": 1}, ""nullable_pointer"": {""accepted"": 0, ""planned"": 2}}","{""validation_failed"": 3}",0,19,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,2,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,config_options,safemap_without_dependency_grouping,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_dependency_grouping/.safemap/runs/20260728T025736Z-config_options-98a5d0cd,22,4,3,2,0.667,6,1.5,0,0,{},libclang,,,,,,,not_declared,"is_enabled,read_or_zero,read_required",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""boolean_int"": {""accepted"": 1, ""planned"": 1}, ""error_code_return"": {""accepted"": 1, ""planned"": 1}, ""nullable_pointer"": {""accepted"": 2, ""planned"": 2}}",{},0,19,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,config_options,safemap_without_idiom_plans,no_supported_synthesis,No output remained when the idiom plans component was disabled.,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_idiom_plans/.safemap/runs/20260728T025737Z-config_options-59153adb,22,4,3,2,0.667,6,1.5,0,0,{},libclang,,,,,,,not_declared,"is_enabled,read_or_zero,read_required",3,0,0.0,"{""not_accepted"": 1, ""safe_translatable_with_api_change"": 2}",4,4,4,0,0,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""not_implemented"": 4}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,{},{},0,0,,,,,,,,,,,,,,,{},,,,,,,,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,config_options,safemap_without_validation_feedback,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_validation_feedback/.safemap/runs/20260728T025737Z-config_options-fa627d18,22,4,3,2,0.667,6,1.5,0,0,{},libclang,,,,,,,not_declared,"is_enabled,read_or_zero,read_required",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""boolean_int"": {""accepted"": 1, ""planned"": 1}, ""error_code_return"": {""accepted"": 1, ""planned"": 1}, ""nullable_pointer"": {""accepted"": 2, ""planned"": 2}}",{},0,19,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,scalar_outputs,safemap_deterministic,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_deterministic/.safemap/runs/20260728T025738Z-scalar_outputs-0d154f18,27,4,7,4,0.571,5,1.25,0,0,{},libclang,,,,,,,not_declared,"decrement_in_place,divide_checked,square_and_double",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""error_code_return"": {""accepted"": 1, ""planned"": 1}, ""output_parameter"": {""accepted"": 3, ""planned"": 3}}",{},0,16,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,scalar_outputs,safemap_without_pointer_roles,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_pointer_roles/.safemap/runs/20260728T025739Z-scalar_outputs-1c0d2537,27,4,7,4,0.571,5,1.25,0,0,{},libclang,,,,,,,not_declared,"decrement_in_place,divide_checked,square_and_double",3,0,0.0,"{""not_accepted"": 2, ""requires_manual_refactor"": 1}",4,3,3,1,1,0,0,0,0,0.0,"{""requires_manual_refactor"": 1, ""safe_translatable"": 1, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 3, ""manual_refactor_required"": 1}","{""implemented_support"": 1, ""not_applicable"": 1, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 2, ""compile_passed"": 0, ""generated"": 1, ""implemented_support"": 1, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""error_code_return"": {""accepted"": 0, ""planned"": 1}, ""output_parameter"": {""accepted"": 0, ""planned"": 2}}","{""requires_manual_refactor"": 1, ""validation_failed"": 1}",0,5,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,scalar_outputs,safemap_without_safe_signatures,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_safe_signatures/.safemap/runs/20260728T025740Z-scalar_outputs-b2e041a4,27,4,7,4,0.571,5,1.25,0,0,{},libclang,,,,,,,not_declared,"decrement_in_place,divide_checked,square_and_double",3,0,0.0,"{""not_accepted"": 3}",4,4,4,3,3,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""error_code_return"": {""accepted"": 0, ""planned"": 1}, ""output_parameter"": {""accepted"": 0, ""planned"": 3}}","{""validation_failed"": 3}",0,16,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,4,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,scalar_outputs,safemap_without_dependency_grouping,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_dependency_grouping/.safemap/runs/20260728T025741Z-scalar_outputs-0af26103,27,4,7,4,0.571,5,1.25,0,0,{},libclang,,,,,,,not_declared,"decrement_in_place,divide_checked,square_and_double",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""error_code_return"": {""accepted"": 1, ""planned"": 1}, ""output_parameter"": {""accepted"": 3, ""planned"": 3}}",{},0,16,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,scalar_outputs,safemap_without_idiom_plans,no_supported_synthesis,No output remained when the idiom plans component was disabled.,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_idiom_plans/.safemap/runs/20260728T025742Z-scalar_outputs-08d29662,27,4,7,4,0.571,5,1.25,0,0,{},libclang,,,,,,,not_declared,"decrement_in_place,divide_checked,square_and_double",3,0,0.0,"{""safe_translatable_with_api_change"": 3}",4,4,4,0,0,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""not_implemented"": 4}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,{},{},0,0,,,,,,,,,,,,,,,{},,,,,,,,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,scalar_outputs,safemap_without_validation_feedback,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_without_validation_feedback/.safemap/runs/20260728T025742Z-scalar_outputs-5ef0f611,27,4,7,4,0.571,5,1.25,0,0,{},libclang,,,,,,,not_declared,"decrement_in_place,divide_checked,square_and_double",3,3,1.0,"{""accepted"": 3}",4,4,4,3,3,3,3,3,3,0.75,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 3, ""not_implemented"": 1}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 3, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""error_code_return"": {""accepted"": 1, ""planned"": 1}, ""output_parameter"": {""accepted"": 3, ""planned"": 3}}",{},0,16,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-07-28T02:57:23Z,361f548f6a773f261ea92c2484d58ae8fdd5a98e,True,string_records,safemap_deterministic,completed,,/mnt/data/college/research/SafeMAP/reports/development-case-study-component-ablations/safemap_deterministic/.safemap/runs/20260728T025743Z-string_records-32ac99e7,19,4,3,3,1.0,4,1.0,0,0,{},libclang,,,,,,,not_declared,"label_len,short_name_len,title_len",3,0,0.0,"{""not_accepted"": 3}",4,4,4,2,2,2,2,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 2, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 2, ""generated"": 2, ""implemented_support"": 2, ""policy_safe"": 2, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""c_string"": {""accepted"": 0, ""planned"": 3}}","{""behavioral_validation_missing_or_failed"": 2}",0,9,,True,,,passed,,passed,,passed,,not_applicable,Translated project does not produce a comparable executable,passed,,"{""not_applicable"": 1, ""passed"": 4, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
